-0.00434;-1.46772;-1.78788;-0.00228;0.57576;-0.00322
0.05207;1.2231;-2.54545;-0.00521;0.84848;-0.01343
0;-0.73386;-4.15152;-0.00228;-0.18182;-0.01826
0.00651;0.48924;-2.78788;-0.01335;-0.51515;-0.01665
0.00651;1.10079;-0.66667;-0.00358;-0.45455;-0.01021
-0.01736;-3.79161;-1.81818;-0.01303;-0.81818;-0.00967
-0.04773;-2.32389;-3.63636;-0.00749;-1.72727;-0.01021
-0.01519;-0.12231;-2.33333;0.0013;-0.30303;-0.01504
-0.01085;-0.24462;-2.93939;0.00489;0.69697;-0.01826
0.09329;-5.25933;-2.33333;-0.00195;-0.81818;-0.00483
0.03905;-6.23781;-0.9697;-0.01107;-0.90909;-0.00483
-0.01519;-3.91392;-1.63636;0;-0.09091;-0.0043
0;1.34541;-1.78788;0.00228;2.0303;0.02524
0.00651;-0.61155;-2.12121;-0.00065;-0.39394;0.02524
-0.08027;-3.91392;-2.72727;-0.01693;-0.90909;0.02256
-0.08027;-8.07246;-3.18182;-0.01107;-0.60606;0.01396
0;-5.38164;-2.15152;0.00456;-0.33333;0.00752
-0.03037;-4.52547;-3.15152;0.00358;0.33333;0.00537
-0.04122;-3.05775;-2.36364;-0.00489;0;0.00483
-0.0499;-3.91392;-2.06061;-0.00684;-1.0303;0.01343
0.01519;-6.97167;-2.45455;0.00033;-0.90909;0.00269
-0.07377;-3.91392;-2.27273;0.00619;-0.21212;0.0145
-0.02387;-4.40316;-1.81818;0.01759;-0.36364;0.0188
0.05207;-1.34541;-1.93939;-0.00944;1.24242;-0.00537
-0.03037;4.28085;-1.63636;-0.0114;1.09091;-0.00806
0.01519;3.30237;-2.48485;-0.00293;0.75758;0
0.00651;1.10079;-2.21212;0.00977;0.09091;-0.0145
0.03688;-2.07927;-1.12121;-0.00782;-1.48485;-0.00161
0.04556;-5.99319;-1.93939;-0.00489;-1.09091;0.00645
0.05858;-0.73386;-1.39394;0.00554;-1.48485;-0.00054
0.02604;-4.64778;-2.69697;0.00033;-0.36364;-0.00591
0.11499;-6.48243;-3.33333;-0.0127;0.42424;0.00161
0.13018;-5.99319;-3.75758;-0.01921;-0.24242;0.02095
0.05641;-2.81313;-2.30303;0.00098;0.33333;0.00054
0.05207;-2.56851;-2.72727;0.00814;0.60606;0.02417
0.06509;5.99319;-3.54545;0.00033;0.48485;0.02524
-0.0217;-3.54699;-2;-0.01042;-0.24242;0.01128
-0.02604;-3.30237;-2.54545;0.00195;-1.45455;0.01826
0.02604;-0.48924;-2.21212;0.00033;-0.90909;0.00913
-0.00217;-4.03623;-0.48485;-0.00716;0.30303;0.00752
-0.03254;-2.32389;-1.72727;-0.00521;1.15152;0.00269
-0.05207;0.85617;-2.45455;-0.00521;0.75758;0.01611
-0.09546;-1.10079;-2.84848;-0.01563;0;0.00215
0.09112;1.71234;-2.54545;-0.02247;0;0.01289
0.02387;2.07927;-2.72727;-0.01042;-0.45455;0.00376
-0.09329;0.36693;-2.54545;-0.00521;-0.09091;-0.00107
0.02387;-0.36693;-3.72727;0.00228;0.63636;-0.01182
-0.00651;-2.32389;-2.63636;0.00358;-0.45455;-0.00269
0.06292;-3.30237;-3.18182;0.01433;-1.33333;0.00054
0.05641;-1.95696;-2.9697;0.00228;-1.45455;0.00215
-0.03905;0.97848;-2.18182;-0.00391;-2.36364;0.00269
-0.01953;2.20158;-1.81818;-0.00195;-0.66667;0.01182
-0.00217;0.36693;-1.33333;0;1.0303;-0.0231
-0.03688;-1.95696;-1.57576;-0.00228;1.93939;-0.01074
-0.08895;-3.79161;-2.39394;-0.00195;-0.06061;0.01987
-0.04773;-4.8924;-1.78788;0.00944;-1.42424;0.03223
0.0499;-6.1155;-2.27273;-0.00456;0.15152;0.01343
0.11499;-3.6693;-2.90909;-0.01075;1.24242;-0.01128
0.06075;-1.10079;-3.12121;-0.00261;0.15152;0.00859
0.02387;-1.71234;-3.39394;-0.00489;-0.42424;0.00591
0.0716;1.10079;-3.24242;-0.00716;-0.48485;-0.00591
-0.05858;-2.93544;-2.66667;-0.00065;-0.57576;-0.00967
-0.0499;-3.42468;-3.12121;0.00195;0.33333;-0.01235
-0.04556;-2.20158;-2.72727;0.01303;0.15152;0.02417
0.01736;-2.69082;-2.39394;0.00163;-0.45455;0.00913
-0.01736;-1.2231;-2.0303;-0.00879;0.9697;0.01719
-0.02604;1.83465;-2.72727;-0.01107;0.9697;0.02148
0.0217;-3.18006;-1.57576;-0.00228;0.63636;0.01772
0.02604;-3.6693;-2.42424;0.0013;-0.45455;0.01826
-0.15838;-2.93544;-3.84848;0.0013;-0.39394;-0.00054
-0.08461;-2.32389;-3;-0.00326;-0.66667;0.0145
0.0217;-1.34541;-2.60606;0.00489;-0.81818;0.01987
0.01519;1.95696;-2.72727;0;0.36364;-0.00806
0.00868;-3.79161;-2.33333;-0.00912;-0.24242;0.00806
-0.00868;-6.60474;-2.57576;-0.00326;-0.21212;0.01934
-0.04339;-2.69082;-1.42424;-0.00782;0.60606;-0.00215
-0.00868;-2.4462;-1.45455;-0.00065;1;-0.00537
-0.01302;-2.69082;-1.42424;-0.01466;0.0303;-0.00161
0.04339;-2.93544;-1.18182;0.00033;0.45455;0.00215
0.06075;-3.91392;-1.27273;0.01107;-0.36364;-0.0043
-0.03037;-6.36012;-3.06061;0.00195;0.39394;0.01558
-0.03254;-9.54018;-1.63636;0.00684;0.84848;0.01289
-0.0282;-5.01471;-1.33333;-0.00782;-0.54545;0.01182
0.06292;-2.32389;-0.75758;0.00326;-2.24242;0.01289
0.06943;-2.69082;-1.06061;-0.00033;-1.63636;0.0188
0.03905;-2.93544;-2.0303;0.00847;-0.93939;0.01074
0.05858;0.48924;-2.18182;-0.00228;-0.60606;0
0.01953;1.71234;-3.36364;-0.0127;0.78788;0.02417
0.05858;-1.34541;-2.06061;0.0114;1.36364;0.0231
0.06509;-1.10079;-3.33333;0.0127;0.42424;0.03437
0.02604;-3.54699;-3.30303;-0.00228;-0.21212;0.04404
0.06726;-6.48243;-2.78788;0.01791;-0.42424;0.0231
0.09329;-6.60474;-1.78788;0.0127;-0.12121;-0.01396
0.08244;-1.71234;-1.87879;0.00489;-0.15152;0.00376
0.0217;-4.52547;-2.69697;-0.00456;-1.30303;-0.0231
-0.03688;-3.30237;-2.09091;0.00521;-1;-0.01235
0.00217;-1.59003;-2.84848;0.0013;0;0.01396
-0.06075;0.12231;-2.30303;-0.00033;-0.36364;0.02524
0.06943;0;-2.75758;0.00619;0.21212;0.01665
0.03905;0.85617;-2.51515;0.0013;0.09091;0.00537
-0.02604;-4.15854;-3.42424;0.00261;0.90909;-0.00967
-0.0716;-3.91392;-2.45455;0.00879;0.48485;-0.00322
0.0217;-1.59003;-2.84848;0.00195;-0.06061;-0.00537
-0.03037;-5.13702;-1.9697;-0.00195;0.27273;-0.00107
0.00217;-5.62626;-2.36364;0.00195;-0.06061;0.02524
0.01736;-2.56851;-2.72727;0.00358;0.18182;0.01772
-0.01085;2.56851;-1.66667;0.00847;0.60606;0.01504
0.01736;4.03623;-2.93939;-0.0013;1.15152;0.00322
-0.0217;3.54699;-2.69697;0.00586;0.15152;0.01772
-0.09112;1.71234;-3.39394;0.00423;-0.66667;0.03062
0.01302;-0.73386;-2.93939;-0.01303;-1;0.01343
0.03037;-0.73386;-1.87879;-0.01238;-1.51515;0.00537
0.04773;-1.10079;-1.51515;-0.00554;-0.27273;0.01343
0.01736;0.12231;-1.75758;0.00749;0.33333;0.01611
0.07594;-4.03623;-2.42424;0.00293;-0.51515;0.00322
-0.01519;-2.07927;-3.45455;0.01759;0;-0.00537
0.05424;0.36693;-3.18182;0.014;1.36364;-0.00967
0.0998;-2.81313;-2.18182;-0.00065;1.78788;0.00107
-0.03254;-1.46772;-2.39394;0.00423;0.09091;0.00376
-0.03254;0.85617;-1.45455;0.00586;-0.81818;-0.00107
-0.00651;0.12231;-1.51515;-0.00293;0.93939;0.00967
0.01085;1.34541;-1.69697;0.00456;1;0.02686
0;-1.95696;-3.15152;0.00098;0.39394;0.01719
-0.10848;2.20158;-3.63636;0.00716;-0.42424;0.00376
-0.08461;1.59003;-2.87879;0.01172;0.39394;0.01343
-0.0282;0.97848;-3.18182;-0.00033;0.24242;0.02256
-0.0998;-2.07927;-4.66667;-0.00912;1.39394;0.00107
-0.03254;-0.85617;-2.12121;-0.0013;-0.51515;0.01987
-0.09112;-3.18006;-2.57576;-0.00195;-0.63636;0.02686
-0.05424;-4.52547;-2.09091;-0.00391;0.63636;0.01343
0.00217;-2.4462;-3.18182;-0.0114;1.63636;0.03921
0.03254;-3.30237;-3.48485;0.00912;-0.60606;0.029
0.03471;-5.01471;-3.60606;-0.00163;0.30303;0.01074
0;2.20158;-2.84848;0.00749;-1.51515;0.01719
-0.03254;-1.95696;-2.75758;-0.00293;-1.12121;0.02041
0.07811;-2.93544;-3.66667;0.00358;-0.15152;0.02148
-0.05207;0.97848;-3.42424;0.01205;0.27273;0.02095
-0.02604;4.15854;-2.42424;-0.00358;-0.06061;-0.00537
-0.0282;-0.85617;-1.36364;-0.00391;-1;0.00376
0.04339;-0.73386;-1.51515;0.00782;-1.27273;-0.00054
0.03254;2.93544;-2.24242;-0.00163;-0.21212;0.01719
0.0217;4.03623;-2.90909;-0.00782;0.30303;0.00806
-0.05424;1.71234;-2.45455;-0.00033;0.21212;-0.00859
-0.07594;-5.25933;-2.72727;0;-0.21212;0.03008
0.00651;-2.93544;-5.45455;0.00651;-0.57576;0.0043
-0.09329;-6.36012;-4.33333;0.00423;-0.21212;0.00591
-0.0716;-0.85617;-3.84848;-0.00456;1.36364;-0.00161
-0.00434;0.36693;-3.15152;-0.01368;0.72727;-0.00107
-0.04773;-5.01471;-3.0303;-0.0013;-0.57576;0.0043
-0.11933;-6.36012;-3.33333;-0.00195;0.09091;0.00269
-0.08461;-0.85617;-2.66667;-0.01824;-0.21212;-0.00859
-0.07377;-0.36693;-1.63636;-0.01498;-0.72727;0.00483
-0.01302;-1.46772;-2.09091;-0.01596;0.06061;-0.00161
-0.0282;1.2231;-1.66667;-0.00651;-0.12121;-0.00645
-0.00651;-1.46772;-1.33333;0.00423;-0.66667;0
0.0282;-4.03623;-1.81818;0.00163;-0.30303;0.00859
0.01085;-2.56851;-2.15152;-0.0101;-0.12121;0
-0.0998;-4.40316;-2.09091;0.00749;0.72727;0.00645
-0.08678;-6.97167;-2.51515;0.00749;-0.27273;-0.00859
-0.14753;-0.73386;-1.63636;0.01075;0.51515;0.00537
-0.06943;0;-2;-0.00456;0.63636;-0.00054
0.0282;-2.93544;-1.78788;-0.00489;-0.42424;-0.00269
0.0716;-0.73386;-3.75758;0.00033;-1.06061;0.0188
0.01085;-0.85617;-2.42424;0.00163;0.27273;0.01826
0.01736;1.10079;-2.42424;0.00423;1.51515;0.0043
-0.06509;0;-2.24242;-0.00619;0.0303;0.00698
0.01085;-1.10079;-1.81818;-0.00521;-2.09091;0.01074
0.01953;-4.03623;-2.30303;-0.00716;-0.60606;0.02471
-0.01736;-2.69082;-1.57576;0.00456;0.48485;-0.01128
0.03037;2.56851;-1.66667;0.00586;0.66667;0.00269
-0.0282;-4.77009;-2.60606;0.00326;-0.24242;0.01021
0.00434;-2.56851;-2.75758;-0.00619;-0.72727;-0.01128
0.03688;-4.40316;-3.09091;-0.00065;0.54545;-0.01826
0.0499;-0.48924;-1.57576;0.01954;0.24242;-0.00967
0.15404;-0.36693;-1.45455;0.01987;-0.09091;0.00215
0.05641;-0.85617;-1.72727;-0.00293;0.63636;-0.00322
0.04339;-1.34541;-2.27273;-0.00716;1.15152;-0.01021
0.02604;-0.24462;-0.48485;-0.00684;0.36364;-0.01396
0.00651;2.32389;-1.81818;-0.00065;-1.48485;-0.0043
0.00651;0.97848;-2.39394;0.00554;-0.15152;0.00752
0.0217;-3.79161;-2.54545;0.0013;-0.06061;0.00322
0.06509;-2.56851;-2.42424;0.00521;-0.90909;0.01558
0.01519;-3.91392;-3.0303;0.00456;0.24242;0.01289
0.00868;0.97848;-3;-0.00228;0.45455;0
0.04122;-1.34541;-3.24242;-0.01107;0.39394;0.00107
0.06075;-7.58322;-2.81818;-0.00847;-0.06061;0.00215
-0.03688;-8.07246;-3.48485;-0.00879;-0.30303;-0.00054
-0.0282;-2.93544;-2.39394;0.00098;-0.60606;0.03115
-0.00868;-3.05775;-2.48485;0.0013;-1;0.01987
0.09763;-2.56851;-2.87879;0.00195;0.30303;-0.00269
0.04122;-0.73386;-2.27273;0.00358;0.30303;0.00752
-0.0282;0.12231;-3.54545;0.00814;-0.45455;0.01611
0.03688;-0.73386;-3.81818;-0.00065;0.30303;0.02524
0.01085;-8.19477;-3.30303;-0.00944;2.0303;0.02256
-0.04773;-1.46772;-3.33333;0.00782;1.54545;0.00698
0.05207;0.73386;-3.42424;-0.00847;0.30303;0.00107
0.05424;2.32389;-3.48485;0.00814;0.45455;-0.0043
0.04773;3.18006;-2.0303;0.01075;0.39394;-0.01396
0.08027;-0.48924;-2.24242;0.00098;0.09091;-0.00376
0.01085;-4.64778;-2.09091;-0.00358;0.18182;-0.00806
-0.01085;-3.18006;-3.42424;0.00423;0.15152;-0.01772
-0.08895;-4.15854;-2.42424;-0.00554;0.57576;0
-0.0716;-5.38164;-0.9697;-0.00782;1.09091;0.02256
-0.00434;-3.05775;-2.54545;-0.01596;1.9697;0.02417
0.03471;-0.97848;-4.06061;0.00195;1.0303;0.01826
0.01519;-9.29556;-2.87879;0.00554;-0.06061;0.00913
0.03905;-1.2231;-2.63636;0.0101;-0.24242;0.02954
-0.03471;4.77009;-3.48485;0.01889;-0.60606;0.00752
-0.0282;-1.59003;-2.63636;-0.00195;-0.48485;0.00322
0.00434;-1.46772;-2.54545;0.00195;-1.63636;0.02256
-0.0716;1.10079;-3.84848;-0.02736;-1.45455;0.02041
0.00434;-1.46772;-3.18182;-0.0254;-0.60606;-0.01021
0.01302;0.97848;-1.81818;-0.00977;0.0303;0.01558
-0.10197;-0.61155;-2.84848;0.0013;-0.27273;0.04136
-0.06943;-2.32389;-2.24242;-0.00651;-0.15152;0.029
-0.03905;-0.12231;-2.18182;-0.00879;0.45455;-0.00161
0.00868;-2.69082;-1.72727;0.00195;-0.42424;0.01182
0.03471;-0.61155;-2.0303;-0.00033;0.51515;0.01719
-0.02387;-2.56851;-0.87879;-0.00977;0.12121;0.0188
0.00434;-2.69082;-2.57576;-0.00619;-0.06061;0.00806
-0.03037;1.2231;-1.93939;-0.00261;-0.15152;0.02095
0.00651;-2.32389;-2.42424;-0.01205;0.24242;0.0188
0.05641;-0.36693;-2.42424;0.00293;0.93939;0.03975
-0.01519;0.73386;-1.57576;-0.0101;-0.27273;0.01987
-0.01953;1.83465;-2.18182;0.00391;-1.27273;0.01021
-0.00434;-2.93544;-2.72727;-0.01172;-0.15152;0.01074
-0.01736;-2.07927;-2.75758;-0.0013;-0.45455;0.00591
-0.04773;0.36693;-2.84848;-0.00521;-1.09091;0.00537
-0.01736;-4.52547;-2;-0.00716;0.06061;0.01074
-0.01736;-6.84936;-1.36364;-0.00228;0.54545;0.00645
-0.03905;-8.07246;-1.66667;0.00293;0.33333;0.02095
0.05424;-3.18006;-2.0303;0.00586;0.84848;0.01987
-0.01519;-0.24462;-2.63636;0.00847;0.33333;0.00859
0.0282;0.48924;-2.84848;-0.00521;-0.30303;-0.00054
0.01302;2.32389;-2.54545;-0.01498;-1.0303;0.01558
0.03688;1.46772;-2.81818;-0.00098;-1.33333;0.01074
0.06509;-3.30237;-2.54545;0.00619;-1.21212;0.02847
0.07594;-2.07927;-2.78788;-0.01433;-0.51515;0.0043
-0.03254;1.83465;-3.06061;-0.00782;-1.0303;0.00483
-0.11065;-0.24462;-1.93939;0.00456;-1.27273;0.01235
-0.04339;-5.62626;-2.81818;-0.00326;0.72727;0.01826
0.01519;-1.71234;-3.9697;-0.00912;-0.24242;-0.00591
-0.04556;3.91392;-3.36364;-0.00326;-1.18182;0.00215
-0.08027;-2.81313;-2.69697;0.00521;-0.12121;0.02793
0.01953;0.12231;-2.09091;-0.01107;-0.15152;0.03062
0.02387;-3.6693;-2.39394;-0.00358;-0.45455;0.01665
0.06075;-0.97848;-3.57576;-0.00065;-1.27273;-0.00376
0.05424;0.61155;-3.93939;0.00489;-1.27273;-0.00752
0.0716;5.50395;-2.63636;0.00423;0.75758;-0.01128
0.08027;3.30237;-2.69697;-0.00847;-0.18182;-0.01558
0.00868;-3.18006;-2.12121;-0.00586;-0.06061;0.0188
0.0499;-4.40316;-1.30303;0.01172;-1.0303;0.03169
0.08678;-5.50395;-2.87879;0.02247;-1.42424;0.01021
-0.01085;-0.73386;-3;0.01368;-1.63636;0.00698
0.03905;4.64778;-2.06061;0.00651;-0.9697;0.00645
-0.03254;2.32389;-1.48485;0.00847;1.09091;0.00269
-0.04773;-3.18006;-0.90909;0.00065;0.36364;0.0231
0.04122;-5.62626;-2.27273;-0.00033;-0.48485;0.01182
0.15187;-4.03623;-3.39394;-0.00228;-0.21212;0.01021
0.02387;0;-3;-0.00098;0.0303;0.00322
0.0716;-4.52547;-1.06061;-0.01596;-0.72727;-0.01504
0.03471;-3.6693;-1.48485;-0.00684;0.36364;-0.00806
0.02387;1.10079;-1.81818;-0.00228;0.0303;0.02041
0.0217;-0.73386;-1.54545;0.01172;-0.30303;-0.00054
0.0716;-1.59003;-1.93939;0.00098;-0.30303;0.01182
0;-0.85617;-2.15152;-0.00326;-0.87879;-0.01182
-0.06509;1.34541;-2.63636;0.00098;-0.42424;-0.01021
0.00217;3.6693;-2.9697;0.0013;-0.30303;-0.00913
-0.01085;3.30237;-2.54545;0.00163;-0.24242;-0.00967
0.02604;-4.77009;-1.51515;0.00261;0.24242;0.00913
0.03254;-6.23781;-2.15152;0.01107;0.57576;0.01719
-0.0217;-2.69082;-3.33333;0.00977;0.63636;0.01074
-0.00434;4.03623;-3;-0.01042;-0.78788;0.00376
0.10848;4.40316;-2.15152;0.00098;0.24242;0.00913
0.06075;0.97848;-1.78788;-0.00684;1.39394;0.02578
0.06509;3.79161;-2.54545;-0.00456;0.81818;0.00913
0.11499;-2.56851;-1.36364;-0.01596;0.60606;0
0.05858;-1.71234;-1.72727;-0.00716;-0.57576;0.00698
-0.00868;-1.46772;-1.90909;0.00847;1.15152;0.01074
-0.03905;-1.10079;-1.0303;-0.01921;0.72727;0.00269
0.01519;3.05775;-2.27273;-0.01628;0.93939;-0.02847
0.03905;1.95696;-2.60606;-0.01759;0.90909;-0.00376
0.00651;-5.50395;-3.69697;0.00261;0.93939;-0.00537
-0.06075;-4.40316;-4.42424;0.00944;0.51515;-0.00215
-0.01953;4.28085;-3.33333;0.00261;-1.87879;0.01934
0;-3.79161;-1.93939;-0.00358;-0.87879;0.00591
0.01302;-7.82784;-2.72727;-0.0101;0.18182;-0.00107
0.01302;-0.12231;-2.69697;-0.00521;-0.27273;0.00806
-0.01736;1.71234;-2.12121;0.00033;0.66667;0.00483
0.02604;-1.10079;-2.42424;0.00456;0.69697;-0.00054
0.00434;-0.73386;-2.09091;0.01661;0.57576;0.01343
-0.02604;-4.52547;-2.21212;0.00782;1.15152;-0.0188
0.00651;-7.82784;-2.57576;0.00163;0.90909;-0.01021
0.03905;-2.69082;-2.93939;0.00293;-0.42424;0.03491
0.00434;-4.28085;-3.0303;-0.01335;-0.42424;0.00752
-0.04773;-1.95696;-2.84848;0.00033;0.45455;-0.00215
0.04773;-0.48924;-1.12121;0.00033;1;0.01611
0.06943;-2.81313;-2.15152;0.00456;0.36364;0.01182
0.00434;0.97848;-1.9697;0.01075;-0.81818;-0.01558
-0.03254;1.2231;-3.0303;0.00358;-1.0303;0.00645
0.0282;3.79161;-3.63636;-0.00521;0.15152;0.02793
-0.10631;-3.54699;-2.84848;-0.00228;0.09091;0.00859
-0.03254;-1.10079;-1.75758;-0.00065;-0.39394;0.00591
0.01519;-3.91392;-3;-0.00423;-0.9697;0.0043
0.04556;-1.95696;-2.30303;-0.01303;-0.30303;-0.00161
0;-2.07927;-1.27273;-0.00358;-1.48485;0.01343
-0.01519;0.12231;-1.75758;0.00326;-1.72727;-0.0043
-0.0217;-1.2231;-1.57576;0;-0.36364;0.01396
-0.05858;-1.46772;-2.75758;0;0.18182;0.01826
-0.05858;-4.8924;-2.63636;-0.01791;-1.06061;-0.01074
-0.07594;-3.18006;-2.33333;-0.01856;-1;0.01611
0;-4.77009;-1.27273;-0.00716;0.33333;0.0043
0.00868;-3.79161;-2.18182;-0.00879;0.75758;-0.00859
-0.03688;-0.48924;-2.39394;-0.00065;0.66667;-0.00054
-0.00434;-2.32389;-1.87879;-0.00261;0.75758;0.01343
0.04339;-1.34541;-2.60606;0.00098;0.30303;-0.00269
-0.01736;-2.93544;-3.06061;-0.00456;-1.42424;-0.00161
-0.12367;2.81313;-3.24242;-0.00879;-0.51515;0.02578
-0.04339;-1.34541;-2.45455;-0.01856;-0.51515;0.02524
0.08895;-0.73386;-2.0303;-0.01596;-1.06061;0.00698
0.01519;1.10079;-1.33333;0.01042;-0.81818;0.01128
0.08678;3.18006;-1.45455;0.01075;0.18182;-0.00591
0.05858;0.85617;-1.90909;-0.00423;-0.63636;0.00215
0.06943;-5.38164;-1.39394;-0.00651;-0.84848;0.01987
0.02604;-4.15854;-1.72727;0.00456;-0.21212;0.03223
0.0499;1.10079;-1.42424;0.00423;-0.0303;0.01021
0.04556;2.20158;-1.66667;0.00228;0.12121;0.00806
0.00651;-3.54699;-2.66667;-0.00977;-0.21212;0.01021
-0.00651;-2.69082;-3.18182;-0.0127;0.33333;-0.02954
0.05858;1.10079;-2.87879;-0.00847;0.21212;0.00537
0.09546;-5.50395;-2.51515;-0.0127;-0.36364;0.01826
0.09763;-5.38164;-1.78788;0.00293;-0.12121;0.00376
-0.06075;-0.73386;-0.75758;0.00716;-0.36364;-0.00054
0.02604;-1.34541;-1.57576;-0.00065;-0.39394;0.01182
0.06509;-3.54699;-1.42424;-0.00326;-0.09091;-0.00645
0.0499;-3.54699;-1.27273;-0.00456;-0.36364;0.01611
-0.06943;-2.56851;-1.90909;0.00261;0.51515;0.00215
0.08244;-2.4462;-1.78788;-0.00391;0.45455;-0.00269
0.09546;-3.91392;-2.78788;0.00423;1.30303;0.01826
-0.03254;-2.07927;-2.63636;0.02312;0.9697;0.03115
